SGMA_SITE_ID,EWM_ID,INFO_SITE_ID,EXISTING_SITE_ID,SUSTAINABILITY_INDICATOR,START_DT,MEASUREMENT_TYPE,VALUE_DT,DATA_VALUE
,56752,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56752,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-75.04
,56753,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-184.46
,56753,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56753,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56753,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56753,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-184.46
,56754,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-173.21
,56754,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56754,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56754,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56754,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-173.21
,56755,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-200.31
,56755,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56755,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56755,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56755,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-200.31
,56756,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-196.61
,56756,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56756,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56756,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56756,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-196.61
,56757,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-205.4
,56757,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56757,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56757,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56757,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-205.4
,56758,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-91.43
,56758,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56758,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56758,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56758,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-91.43
,56759,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-146.4
,56759,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56759,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56759,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56759,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-146.4
,56760,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-92.73
,56760,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56760,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56760,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56760,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-92.73
,56761,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-107.18
,56761,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56761,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56761,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56761,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-107.18
,56762,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-152.58
,56762,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56762,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56762,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56762,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-152.58
,56763,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-158.78
,56763,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56763,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56763,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56763,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-158.78
,56764,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-156.41
,56764,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56764,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56764,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56764,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-156.41
,56765,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-144.6
,56765,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56765,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56765,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56765,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-144.6
,56766,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-171.67
,56766,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56766,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56766,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56766,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-171.67
,56767,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-178.75
,56767,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56767,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56767,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56767,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-178.75
,56768,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-258.15
,56768,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56768,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56768,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56768,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-258.15
,56769,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-260.81
,56769,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56769,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56769,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56769,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-260.81
,56770,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-209.65
,56770,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56770,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56770,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56770,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-209.65
,56771,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-217.82
,56771,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56771,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56771,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56771,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-217.82
,56772,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-256.48
,56772,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56772,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56772,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56772,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-256.48
,56773,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-249.13
,56773,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56773,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56773,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56773,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-249.13
,56774,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-263.32
,56774,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56774,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56774,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56774,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-263.32
,56775,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-259.62
,56775,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56775,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56775,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56775,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-259.62
,47735,,,Groundwater Levels,2016-12-01 00:00:00,Minimum Threshold,,-243.6
,47735,,,Groundwater Levels,2016-12-01 00:00:00,5 Year Interim Milestone,2021-12-01 00:00:00,
,47735,,,Groundwater Levels,2016-12-01 00:00:00,10 Year Interim Milestone,2026-12-01 00:00:00,
,47735,,,Groundwater Levels,2016-12-01 00:00:00,15 Year Interim Milestone,2031-12-01 00:00:00,
,47735,,,Groundwater Levels,2016-12-01 00:00:00,Measurable Objective,2036-12-01 00:00:00,-243.6
,47748,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-182.2
,47748,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47748,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47748,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47748,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-182.2
,47741,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-186.51
,47741,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47741,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47741,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47741,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-186.51
,47740,,,Groundwater Levels,2019-01-01 00:00:00,Minimum Threshold,,-168.31
,47740,,,Groundwater Levels,2019-01-01 00:00:00,5 Year Interim Milestone,2024-01-01 00:00:00,
,47740,,,Groundwater Levels,2019-01-01 00:00:00,10 Year Interim Milestone,2029-01-01 00:00:00,
,47740,,,Groundwater Levels,2019-01-01 00:00:00,15 Year Interim Milestone,2034-01-01 00:00:00,
,47740,,,Groundwater Levels,2019-01-01 00:00:00,Measurable Objective,2039-01-01 00:00:00,-168.31
,47728,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-174.8
,47728,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47728,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47728,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47728,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-174.8
,47733,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-89.61
,47733,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47733,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47733,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47733,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-89.61
,47751,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-161.47
,47751,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47751,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47751,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47751,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-161.47
,47749,,,Groundwater Levels,2017-03-01 00:00:00,Minimum Threshold,,99.98
,47749,,,Groundwater Levels,2017-03-01 00:00:00,5 Year Interim Milestone,2022-03-01 00:00:00,
,47749,,,Groundwater Levels,2017-03-01 00:00:00,10 Year Interim Milestone,2027-03-01 00:00:00,
,47749,,,Groundwater Levels,2017-03-01 00:00:00,15 Year Interim Milestone,2032-03-01 00:00:00,
,47749,,,Groundwater Levels,2017-03-01 00:00:00,Measurable Objective,2037-03-01 00:00:00,99.98
,47719,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,34.9
,47719,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47719,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47719,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47719,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,34.9
,47718,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,59.37
,47718,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47718,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47718,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47718,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,59.37
,47750,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-80.24
,47750,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47750,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47750,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47750,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-80.24
,50569,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-33.74
,50569,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,50569,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,50569,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,50569,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-33.74
,47738,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,-43.19
,47738,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,47738,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,47738,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,47738,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,-43.19
,50269,,,Groundwater Levels,2022-01-24 17:06:28,Minimum Threshold,,-65.4
,50269,,,Groundwater Levels,2022-01-24 17:06:28,5 Year Interim Milestone,2027-01-24 17:06:28,-71.5
,50269,,,Groundwater Levels,2022-01-24 17:06:28,10 Year Interim Milestone,2032-01-24 17:06:28,-71.5
,50269,,,Groundwater Levels,2022-01-24 17:06:28,15 Year Interim Milestone,2037-01-24 17:06:28,-59.5
,50269,,,Groundwater Levels,2022-01-24 17:06:28,Measurable Objective,2042-01-24 17:06:28,-42.2
,47944,,,Groundwater Levels,2022-01-12 15:40:42,Minimum Threshold,,809.9
,47944,,,Groundwater Levels,2022-01-12 15:40:42,5 Year Interim Milestone,2027-01-12 15:40:42,
,47944,,,Groundwater Levels,2022-01-12 15:40:42,10 Year Interim Milestone,2032-01-12 15:40:42,
,47944,,,Groundwater Levels,2022-01-12 15:40:42,15 Year Interim Milestone,2037-01-12 15:40:42,
,47944,,,Groundwater Levels,2022-01-12 15:40:42,Measurable Objective,2042-01-12 15:40:42,809.9
,57133,,,Groundwater Levels,2022-02-04 00:00:00,Minimum Threshold,,325.1
,57133,,,Groundwater Levels,2022-02-04 00:00:00,5 Year Interim Milestone,2027-02-04 00:00:00,
,57133,,,Groundwater Levels,2022-02-04 00:00:00,10 Year Interim Milestone,2032-02-04 00:00:00,
,57133,,,Groundwater Levels,2022-02-04 00:00:00,15 Year Interim Milestone,2037-02-04 00:00:00,
,57133,,,Groundwater Levels,2022-02-04 00:00:00,Measurable Objective,2042-02-04 00:00:00,352.1
,46847,,,Groundwater Levels,2022-08-01 00:00:00,Minimum Threshold,,0.2
,46847,,,Groundwater Levels,2022-08-01 00:00:00,5 Year Interim Milestone,2027-08-01 00:00:00,8.3
,46847,,,Groundwater Levels,2022-08-01 00:00:00,10 Year Interim Milestone,2032-08-01 00:00:00,9.2
,46847,,,Groundwater Levels,2022-08-01 00:00:00,15 Year Interim Milestone,2037-08-01 00:00:00,10.5
,46847,,,Groundwater Levels,2022-08-01 00:00:00,Measurable Objective,2042-08-01 00:00:00,10.2
,56733,,,Groundwater Levels,2017-01-01 00:00:00,Minimum Threshold,,617.19
,56733,,,Groundwater Levels,2017-01-01 00:00:00,5 Year Interim Milestone,2022-01-01 00:00:00,
,56733,,,Groundwater Levels,2017-01-01 00:00:00,10 Year Interim Milestone,2027-01-01 00:00:00,
,56733,,,Groundwater Levels,2017-01-01 00:00:00,15 Year Interim Milestone,2032-01-01 00:00:00,
,56733,,,Groundwater Levels,2017-01-01 00:00:00,Measurable Objective,2037-01-01 00:00:00,617.19
,56812,,,Groundwater Levels,2016-12-31 00:00:00,Minimum Threshold,,17.75
,56812,,,Groundwater Levels,2016-12-31 00:00:00,5 Year Interim Milestone,2021-12-31 00:00:00,
,56812,,,Groundwater Levels,2016-12-31 00:00:00,10 Year Interim Milestone,2026-12-31 00:00:00,
,56812,,,Groundwater Levels,2016-12-31 00:00:00,15 Year Interim Milestone,2031-12-31 00:00:00,
,56812,,,Groundwater Levels,2016-12-31 00:00:00,Measurable Objective,2036-12-31 00:00:00,17.75
,56836,,,Groundwater Levels,2016-12-31 00:00:00,Minimum Threshold,,-2.25
,56836,,,Groundwater Levels,2016-12-31 00:00:00,5 Year Interim Milestone,2021-12-31 00:00:00,
,56836,,,Groundwater Levels,2016-12-31 00:00:00,10 Year Interim Milestone,2026-12-31 00:00:00,
,56836,,,Groundwater Levels,2016-12-31 00:00:00,15 Year Interim Milestone,2031-12-31 00:00:00,
,56836,,,Groundwater Levels,2016-12-31 00:00:00,Measurable Objective,2036-12-31 00:00:00,2.75
,50611,,,Groundwater Levels,2022-01-24 17:06:28,Minimum Threshold,,-61
,50611,,,Groundwater Levels,2022-01-24 17:06:28,5 Year Interim Milestone,2027-01-24 17:06:28,-65.3
,50611,,,Groundwater Levels,2022-01-24 17:06:28,10 Year Interim Milestone,2032-01-24 17:06:28,-65.3
,50611,,,Groundwater Levels,2022-01-24 17:06:28,15 Year Interim Milestone,2037-01-24 17:06:28,-49
